NRO_VEC_COB;ESTADO_PDP;NRO_CUOTAS;MES;MES_0;MES_1;MES_2;FECHALLAMADA;HORA;RESULTADOLLAMADA;DEUDA_TOTAL;ESTATUS;ACTIVACION;TIPOCONTACTO;MORA
<=10;0;<24, 48];Abril;237.55;238.0;0.0;11/04/2014;15;PDP  Promesa De Pago;4708.76;BT;2013;CEF;1
<=10;0;>48;Abril;1225.33;1905.37;0.0;21/04/2014;19;PDP  Promesa De Pago;17807.7;BT;2013;CEF;0
<=10;0;<=24;Marzo;187.77;187.86;0.0;21/03/2014;8;MCT  Msj Con Terceros;972.6;BT;2014;CNE;1
>10;0;<24, 48];Abril;2278.58;3552.74;0.0;30/04/2014;14;PRE  Ppta a Refinanciar;22153.0;BT;2011;CEF;0
<=10;0;<24, 48];Febrero;240.71;241.06;241.45;10/02/2014;12;MCT  Msj Con Terceros;4641.01;BT;2013;CNE;1
<=10;0;<24, 48];Abril;444.73;444.73;0.0;25/04/2014;15;MCT  Msj Con Terceros;3718.36;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;356.49;0.0;0.0;4/02/2014;14;PDP  Promesa De Pago;6222.6;BT;2012;CEF;1
<=10;0;<24, 48];Abril;186.58;0.0;0.0;15/04/2014;16;PDP  Promesa De Pago;4908.46;BT;2012;CEF;1
<=10;0;>48;Febrero;2605.52;0.0;0.0;6/02/2014;17;MCT  Msj Con Terceros;27915.7;BT;2013;CNE;0
<=10;0;<24, 48];Abril;190.99;0.0;0.0;1/04/2014;13;CAN  Cliente Cancelo;2677.54;BT;2012;CNE;1
>10;0;>48;Marzo;729.22;750.81;0.0;7/03/2014;11;MCF  Msj Con Familiar;9542.53;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;428.66;429.75;0.0;28/03/2014;8;MCT  Msj Con Terceros;11555.8;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;254.55;0.0;260.47;19/03/2014;15;MCT  Msj Con Terceros;5117.05;BT;2013;CNE;1
>10;1;<24, 48];Abril;739.15;0.0;0.0;10/04/2014;17;MCF  Msj Con Familiar;3088.18;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;197.49;0.0;0.0;7/03/2014;12;TELF. NO CORRESPONDE;3541.69;BT;2013;CNE;1
>10;0;<24, 48];Marzo;1503.23;2016.51;0.0;14/03/2014;18;TELF. NO CORRESPONDE;6414.87;BT;2012;CNE;0
<=10;0;<=24;Abril;1018.61;0.0;0.0;14/04/2014;19;MCF  Msj Con Familiar;1011.36;BT;2014;CNE;1
>10;0;<24, 48];Abril;605.45;1824.05;1824.05;7/04/2014;15;PDP  Promesa De Pago;3037.74;BT;2010;CEF;1
<=10;0;>48;Abril;1197.94;0.0;0.0;23/04/2014;13;MCT  Msj Con Terceros;34802.4;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;1828.06;3650.98;5486.0;18/02/2014;14;MCT  Msj Con Terceros;41871.0;BT;2014;CNE;1
>10;0;>48;Febrero;107.43;107.74;107.74;25/02/2014;13;MCT  Msj Con Terceros;1169.0;BT;2011;CNE;1
>10;0;<24, 48];Marzo;316.23;343.1;0.0;28/03/2014;8;TELF. NO CORRESPONDE;3992.29;BT;2012;CNE;1
<=10;0;<24, 48];Abril;294.4;294.4;884.78;24/04/2014;10;MCT  Msj Con Terceros;5864.06;BT;2013;CNE;1
>10;0;<24, 48];Febrero;55.44;0.0;0.0;11/02/2014;15;TELF. NO CORRESPONDE;3401.77;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;487.11;976.03;0.0;13/03/2014;11;TAT  Tratamiento al Titu;7958.24;BT;2012;CEF;1
>10;0;<24, 48];Febrero;780.57;781.77;760.21;6/02/2014;11;PAR  Promesa Parcial;9491.6;BT;2011;CEF;1
<=10;0;>48;Marzo;595.24;0.0;0.0;14/03/2014;18;MCT  Msj Con Terceros;39098.4;BT;2011;CNE;1
>10;0;<24, 48];Marzo;278.73;418.74;0.0;25/03/2014;14;MCS  Msj Con Secretaria;1626.89;BT;2012;CNE;0
>10;0;<24, 48];Marzo;1077.37;1440.82;1805.72;11/03/2014;15;MCT  Msj Con Terceros;5911.87;BT;2011;CNE;0
<=10;0;<24, 48];Marzo;609.47;0.0;0.0;4/03/2014;10;PDP  Promesa De Pago;21024.1;BT;2014;CEF;1
>10;0;<=24;Febrero;70.46;0.0;0.0;6/02/2014;15;PDP  Promesa De Pago;20369.8;BT;2012;CEF;1
<=10;0;<24, 48];Febrero;906.15;0.0;0.0;7/02/2014;8;PDP  Promesa De Pago;38606.5;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;582.57;582.01;582.01;7/03/2014;15;MCF  Msj Con Familiar;7918.21;BT;2013;CNE;1
<=10;0;<24, 48];Abril;270.26;279.11;284.58;10/04/2014;13;TAT  Tratamiento al Titu;9685.51;BT;2012;CEF;1
>10;0;>48;Abril;2329.1;0.0;0.0;22/04/2014;10;PDP  Promesa De Pago;2288.13;BT;2010;CEF;1
<=10;0;<24, 48];Febrero;251.43;503.45;254.54;20/02/2014;11;TAT  Tratamiento al Titu;5583.86;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;258.69;0.0;0.0;10/02/2014;8;TELF. NO CORRESPONDE;2148.27;BT;2012;CNE;1
<=10;0;<24, 48];Abril;181.89;201.96;201.96;24/04/2014;8;MCT  Msj Con Terceros;3746.79;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;735.79;0.0;0.0;18/03/2014;20;TELF. NO CORRESPONDE;4680.01;BT;2013;CNE;0
<=10;0;<24, 48];Abril;247.48;0.0;747.08;14/04/2014;12;TELF. NO CORRESPONDE;4916.77;BT;2013;CNE;1
<=10;0;<=24;Marzo;204.99;0.0;0.0;5/03/2014;9;MCF  Msj Con Familiar;4269.92;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;838.92;0.0;0.0;7/02/2014;11;TELF. NO CORRESPONDE;8572.74;BT;2012;CNE;0
<=10;0;<=24;Marzo;1673.89;0.0;0.0;6/03/2014;19;TELF. NO CORRESPONDE;3677.17;BT;2012;CNE;0
<=10;0;<=24;Marzo;75.11;31.89;0.0;4/03/2014;13;MCT  Msj Con Terceros;4134.72;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;129.45;346.03;0.0;12/03/2014;7;MCO  Msj Con Conyuge;7566.23;BT;2011;CEF;1
<=10;0;<24, 48];Febrero;142.38;90.56;0.0;12/02/2014;7;MCT  Msj Con Terceros;10562.9;BT;2012;CNE;1
<=10;0;>48;Abril;562.19;563.98;563.98;21/04/2014;9;TAT  Tratamiento al Titu;7554.16;BT;2011;CEF;1
<=10;0;<24, 48];Marzo;372.28;0.0;295.54;12/03/2014;8;PDP  Promesa De Pago;9710.94;BT;2013;CEF;1
<=10;1;<24, 48];Febrero;622.45;0.0;0.0;5/02/2014;18;MCT  Msj Con Terceros;4975.89;BT;2013;CNE;0
<=10;0;>48;Marzo;2089.08;2946.8;0.0;20/03/2014;7;MCF  Msj Con Familiar;22786.3;BT;2012;CNE;0
<=10;0;<=24;Abril;377.94;568.22;0.0;28/04/2014;9;TAT  Tratamiento al Titu;2724.37;BT;2013;CEF;0
>10;0;<24, 48];Marzo;243.59;242.92;0.0;5/03/2014;7;MCF  Msj Con Familiar;3361.18;BT;2011;CNE;1
<=10;0;>48;Abril;290.54;290.54;873.35;30/04/2014;7;TELF. NO CORRESPONDE;7479.74;BT;2013;CNE;1
>10;0;>48;Abril;439.65;0.0;0.0;3/04/2014;9;PDP  Promesa De Pago;23619.2;BT;2012;CEF;1
>10;0;>48;Abril;212.57;0.0;0.0;11/04/2014;10;MCO  Msj Con Conyuge;5417.4;BT;2012;CEF;1
>10;0;<24, 48];Marzo;1103.49;1660.56;0.0;12/03/2014;11;MCF  Msj Con Familiar;12557.6;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;250.67;502.21;252.1;21/03/2014;7;TELF. NO CORRESPONDE;4689.24;BT;2013;CNE;1
<=10;0;<=24;Abril;212.21;362.27;362.27;25/04/2014;11;MCF  Msj Con Familiar;1442.01;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;263.81;0.71;0.0;4/02/2014;8;MCT  Msj Con Terceros;1368.74;BT;2011;CNE;0
>10;0;<24, 48];Abril;545.68;0.0;0.0;1/04/2014;7;MCT  Msj Con Terceros;546.09;BT;2011;CNE;0
<=10;0;<=24;Febrero;271.16;906.02;906.02;4/02/2014;11;MCT  Msj Con Terceros;4013.97;BT;2013;CNE;1
<=10;0;<24, 48];Abril;327.16;327.16;981.89;23/04/2014;11;TAT  Tratamiento al Titu;6909.77;BT;2014;CEF;1
<=10;0;<24, 48];Abril;766.0;0.0;0.0;28/04/2014;16;MCF  Msj Con Familiar;738.85;BT;2011;CNE;0
>10;0;>48;Abril;156.47;0.0;0.0;3/04/2014;15;PDP  Promesa De Pago;2072.59;BT;2010;CEF;1
<=10;0;>48;Abril;1883.08;0.0;0.0;7/04/2014;16;TELF. NO CORRESPONDE;27112.1;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;1575.39;1109.46;0.0;18/03/2014;8;TELF. NO CORRESPONDE;16365.6;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;720.78;0.0;0.0;24/02/2014;12;MCF  Msj Con Familiar;6103.03;BT;2013;CNE;0
<=10;0;>48;Marzo;186.37;186.37;211.25;6/03/2014;12;MCF  Msj Con Familiar;4859.88;BT;2013;CNE;1
<=10;1;<24, 48];Marzo;256.58;514.75;773.75;20/03/2014;15;MCO  Msj Con Conyuge;4536.67;BT;2013;CEF;1
<=10;0;>48;Marzo;590.32;1181.72;591.15;14/03/2014;8;TELF. NO CORRESPONDE;16949.0;BT;2013;CNE;1
<=10;0;<=24;Abril;691.84;0.0;1389.89;4/04/2014;7;MCT  Msj Con Terceros;7317.11;BT;2013;CNE;1
>10;0;>48;Febrero;1941.43;1.72;0.0;3/02/2014;10;PDP  Promesa De Pago;66469.5;BT;2012;CEF;1
>10;0;<24, 48];Abril;203.34;0.0;0.0;21/04/2014;9;PDP  Promesa De Pago;10467.1;BT;2011;CEF;1
<=10;0;>48;Marzo;1114.78;1523.7;0.0;3/03/2014;9;TELF. NO CORRESPONDE;11941.6;BT;2012;CNE;0
<=10;0;>48;Marzo;1457.24;0.0;0.0;4/03/2014;7;PDP  Promesa De Pago;39613.2;BT;2011;CEF;1
<=10;0;>48;Abril;978.55;0.0;0.0;21/04/2014;17;MCT  Msj Con Terceros;22509.8;BT;2012;CNE;1
>10;0;<24, 48];Febrero;1176.73;1176.73;1191.79;10/02/2014;12;TELF. NO CORRESPONDE;3584.84;BT;2011;CNE;1
<=10;0;>48;Febrero;940.85;0.0;0.0;4/02/2014;13;PDP  Promesa De Pago;56172.7;BT;2013;CEF;1
<=10;0;<=24;Marzo;185.85;427.19;184.97;4/03/2014;8;PDP  Promesa De Pago;2798.59;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;509.77;509.77;0.0;27/03/2014;19;MCT  Msj Con Terceros;1716.46;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;153.13;153.13;0.0;26/03/2014;19;MCT  Msj Con Terceros;4138.04;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;1123.16;914.12;1335.95;3/03/2014;10;MCT  Msj Con Terceros;7283.62;BT;2012;CNE;0
<=10;0;<24, 48];Abril;436.04;0.0;0.0;1/04/2014;9;MCT  Msj Con Terceros;10333.2;BT;2012;CNE;1
<=10;0;>48;Marzo;40.93;0.0;0.0;6/03/2014;11;PDP  Promesa De Pago;15906.0;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;487.31;0.0;0.0;3/02/2014;16;PDP  Promesa De Pago;9085.19;BT;2013;CEF;1
>10;0;<24, 48];Abril;1072.38;0.0;0.0;23/04/2014;16;PAR  Promesa Parcial;11102.1;BT;2011;CEF;0
<=10;0;<24, 48];Marzo;731.77;1106.44;0.0;11/03/2014;15;MCF  Msj Con Familiar;6824.58;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;990.14;0.0;0.0;6/02/2014;16;MCT  Msj Con Terceros;28213.8;BT;2013;CNE;1
<=10;0;<=24;Abril;817.8;817.8;0.0;24/04/2014;9;MCF  Msj Con Familiar;2933.69;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;505.64;1508.11;0.0;5/03/2014;11;TELF. NO CORRESPONDE;20858.5;BT;2012;CNE;0
<=10;0;<24, 48];Abril;108.43;0.0;41.41;16/04/2014;17;PDP  Promesa De Pago;9698.33;BT;2013;CEF;1
<=10;0;<24, 48];Abril;383.8;0.0;0.0;14/04/2014;8;PDP  Promesa De Pago;8849.92;BT;2013;CEF;1
<=10;1;<24, 48];Marzo;525.38;1095.95;576.45;28/03/2014;13;MCT  Msj Con Terceros;10948.8;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;597.49;600.79;397.15;18/03/2014;10;TELF. NO CORRESPONDE;13814.3;BT;2012;CNE;1
<=10;0;<24, 48];Abril;248.58;377.5;377.5;30/04/2014;13;MCT  Msj Con Terceros;3285.24;BT;2013;CNE;0
>10;1;<24, 48];Febrero;1538.23;0.0;0.0;19/02/2014;15;TELF. NO CORRESPONDE;7725.44;BT;2010;CNE;1
>10;0;<24, 48];Abril;694.64;0.0;0.0;7/04/2014;7;MCT  Msj Con Terceros;10470.1;BT;2012;CNE;1
<=10;1;<24, 48];Marzo;307.95;617.88;928.66;21/03/2014;13;MCT  Msj Con Terceros;2731.08;BT;2011;CNE;1
>10;1;<24, 48];Febrero;1676.32;1682.29;0.0;4/02/2014;17;MCT  Msj Con Terceros;1634.18;BT;2010;CNE;0
<=10;0;<24, 48];Febrero;606.4;608.62;1219.07;4/02/2014;13;MCF  Msj Con Familiar;12728.3;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;214.9;0.0;0.0;19/03/2014;9;TELF. NO CORRESPONDE;4052.67;BT;2012;CNE;1
<=10;0;<=24;Abril;255.06;0.0;111.08;9/04/2014;13;MCF  Msj Con Familiar;1844.38;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;1897.41;0.0;0.0;10/02/2014;18;MCF  Msj Con Familiar;17560.7;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;44.58;0.0;0.0;4/02/2014;8;MCT  Msj Con Terceros;5239.3;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;642.67;950.31;953.86;14/02/2014;7;PDP  Promesa De Pago;38539.3;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;35.81;35.81;197.9;21/03/2014;18;MCF  Msj Con Familiar;2081.74;BT;2012;CNE;1
>10;0;<24, 48];Febrero;588.87;383.16;0.0;18/02/2014;11;TAT  Tratamiento al Titu;22816.8;BT;2012;CEF;1
<=10;0;>48;Febrero;855.3;0.0;0.0;5/02/2014;13;MCT  Msj Con Terceros;31876.9;BT;2013;CNE;1
<=10;0;<=24;Abril;122.1;0.0;0.0;30/04/2014;8;TELF. NO CORRESPONDE;3241.94;BT;2014;CNE;1
<=10;0;>48;Febrero;343.54;244.43;588.79;26/02/2014;10;MCT  Msj Con Terceros;8516.9;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;233.56;180.09;18.13;6/02/2014;15;TELF. NO CORRESPONDE;9557.22;BT;2013;CNE;1
<=10;0;>48;Marzo;2087.16;0.0;0.0;4/03/2014;8;PDP  Promesa De Pago;58411.4;BT;2011;CEF;1
<=10;0;<24, 48];Febrero;1253.27;0.0;0.0;26/02/2014;15;TAT  Tratamiento al Titu;15353.0;BT;2013;CEF;0
<=10;1;<=24;Abril;227.78;0.0;196.79;23/04/2014;18;PDP  Promesa De Pago;4347.95;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;375.44;564.46;0.0;12/03/2014;12;MCF  Msj Con Familiar;3565.94;BT;2013;CNE;0
>10;0;<24, 48];Abril;268.93;257.34;313.27;28/04/2014;15;MCT  Msj Con Terceros;803.06;BT;2010;CNE;1
<=10;0;<24, 48];Marzo;1233.53;1645.39;0.0;17/03/2014;7;TELF. NO CORRESPONDE;6145.25;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;778.61;0.0;0.0;18/02/2014;9;MCT  Msj Con Terceros;15526.9;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;414.26;833.86;0.0;27/03/2014;10;PDP  Promesa De Pago;8641.97;BT;2013;CEF;1
<=10;0;<=24;Abril;606.79;0.0;0.0;9/04/2014;15;MCT  Msj Con Terceros;3955.06;BT;2013;CNE;1
<=10;0;>48;Febrero;1468.85;14.56;1457.48;3/02/2014;10;TELF. NO CORRESPONDE;47750.7;BT;2012;CNE;1
<=10;0;>48;Marzo;477.29;0.0;0.0;4/03/2014;16;PDP  Promesa De Pago;11040.3;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;935.62;0.0;0.0;4/03/2014;9;PDP  Promesa De Pago;29417.3;BT;2013;CEF;1
>10;0;<24, 48];Febrero;908.27;0.0;0.0;7/02/2014;14;TELF. NO CORRESPONDE;3687.61;BT;2010;CNE;1
>10;0;<24, 48];Marzo;413.92;0.58;413.51;10/03/2014;14;MCT  Msj Con Terceros;3268.84;BT;2011;CNE;1
<=10;0;>48;Marzo;324.8;0.0;0.0;10/03/2014;15;MCS  Msj Con Secretaria;8171.64;BT;2013;CNE;0
<=10;0;<=24;Marzo;239.83;239.83;0.0;5/03/2014;7;MCT  Msj Con Terceros;3717.06;BT;2013;CNE;1
<=10;0;>48;Febrero;397.5;0.0;0.0;3/02/2014;16;PDP  Promesa De Pago;11016.2;BT;2013;CEF;1
>10;0;>48;Marzo;1662.65;1673.42;1666.84;10/03/2014;14;MCT  Msj Con Terceros;57628.4;BT;2012;CNE;1
<=10;0;<24, 48];Abril;196.96;0.0;0.0;3/04/2014;12;MCT  Msj Con Terceros;3818.07;BT;2013;CNE;1
>10;0;<24, 48];Febrero;1536.77;0.0;0.0;7/02/2014;11;MCT  Msj Con Terceros;7883.01;BT;2012;CNE;0
<=10;1;<24, 48];Febrero;368.79;208.83;118.99;4/02/2014;10;TAT  Tratamiento al Titu;4181.68;BT;2012;CEF;0
<=10;0;<=24;Marzo;137.65;0.0;0.0;4/03/2014;8;PDP  Promesa De Pago;2499.33;BT;2013;CEF;1
<=10;0;<=24;Marzo;740.86;0.0;0.0;3/03/2014;9;MCF  Msj Con Familiar;739.69;BT;2013;CNE;0
>10;0;>48;Abril;496.89;0.0;0.0;9/04/2014;8;PDP  Promesa De Pago;9699.4;BT;2012;CEF;1
<=10;0;<24, 48];Abril;1054.61;0.0;0.0;10/04/2014;16;MCT  Msj Con Terceros;4825.8;BT;2011;CNE;0
<=10;0;<=24;Abril;376.82;0.0;0.0;15/04/2014;15;MCT  Msj Con Terceros;5284.43;BT;2014;CNE;1
<=10;0;<24, 48];Marzo;420.62;420.87;420.87;13/03/2014;12;MCO  Msj Con Conyuge;7379.69;BT;2013;CEF;1
>10;0;<24, 48];Abril;38.62;0.0;0.0;4/04/2014;8;MCT  Msj Con Terceros;606.34;BT;2011;CNE;1
>10;0;>48;Marzo;286.45;0.0;0.0;5/03/2014;10;PDP  Promesa De Pago;17287.6;BT;2011;CEF;1
<=10;0;>48;Marzo;789.24;0.09;790.8;12/03/2014;10;MCT  Msj Con Terceros;18645.1;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;529.15;529.15;0.0;20/03/2014;7;MCC  Msj Con Comp De Trab;14244.0;BT;2013;CNE;1
<=10;0;<=24;Febrero;100.28;90.34;388.75;4/02/2014;16;MCT  Msj Con Terceros;7250.27;BT;2013;CNE;1
>10;0;<24, 48];Marzo;341.57;341.76;0.0;24/03/2014;18;TELF. NO CORRESPONDE;2840.66;BT;2011;CNE;1
<=10;0;<=24;Marzo;473.58;474.36;474.36;17/03/2014;20;PDP  Promesa De Pago;7694.42;BT;2013;CEF;1
<=10;0;<24, 48];Abril;724.36;0.0;0.0;3/04/2014;9;PDP  Promesa De Pago;17775.2;BT;2013;CEF;1
<=10;0;>48;Marzo;560.02;1120.94;0.0;11/03/2014;13;MCF  Msj Con Familiar;15644.6;BT;2013;CNE;1
<=10;1;<24, 48];Abril;1084.07;1452.0;0.0;28/04/2014;16;MCT  Msj Con Terceros;6166.74;BT;2011;CNE;0
<=10;0;>48;Marzo;372.4;385.7;772.43;5/03/2014;7;MCE  Msj Con Empleada;10713.5;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;617.7;0.0;0.0;7/02/2014;14;MCF  Msj Con Familiar;2993.23;BT;2013;CNE;0
<=10;0;>48;Marzo;873.45;3.21;919.19;24/03/2014;15;PDP  Promesa De Pago;27124.5;BT;2013;CEF;1
<=10;0;<24, 48];Abril;412.26;0.0;0.0;10/04/2014;10;MCF  Msj Con Familiar;9025.28;BT;2014;CNE;1
<=10;1;<24, 48];Marzo;1464.3;2204.04;0.0;3/03/2014;10;MCT  Msj Con Terceros;22413.2;BT;2013;CNE;1
<=10;0;<24, 48];Abril;56.49;0.0;0.0;16/04/2014;12;MCO  Msj Con Conyuge;11269.5;BT;2013;CEF;1
>10;0;<24, 48];Abril;286.75;26.1;51.91;16/04/2014;7;PDP  Promesa De Pago;2758.71;BT;2011;CEF;1
>10;0;>48;Febrero;1112.0;0.0;0.0;19/02/2014;16;TELF. NO CORRESPONDE;5492.11;BT;2011;CNE;0
<=10;0;>48;Abril;1182.67;0.0;0.0;3/04/2014;7;TELF. NO CORRESPONDE;9505.13;BT;2013;CNE;1
>10;0;<24, 48];Febrero;207.39;445.07;0.0;27/02/2014;11;MCS  Msj Con Secretaria;9483.94;BT;2012;CNE;1
<=10;0;<24, 48];Abril;131.16;0.0;0.0;29/04/2014;11;TAT  Tratamiento al Titu;7638.45;BT;2012;CEF;1
<=10;0;<24, 48];Abril;1282.77;1717.44;0.0;2/04/2014;16;MCT  Msj Con Terceros;8148.02;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;1124.89;0.0;0.0;12/02/2014;14;MCT  Msj Con Terceros;6208.32;BT;2013;CNE;0
>10;0;<24, 48];Abril;31.43;31.64;31.84;2/04/2014;8;TELF. NO CORRESPONDE;2376.82;BT;2012;CNE;1
>10;0;>48;Abril;231.86;0.0;0.0;8/04/2014;13;MCO  Msj Con Conyuge;11598.7;BT;2012;CEF;1
>10;1;<24, 48];Marzo;600.25;625.74;0.0;13/03/2014;9;PDP  Promesa De Pago;1340.44;BT;2011;CEF;1
<=10;0;<24, 48];Marzo;601.87;1205.48;0.0;25/03/2014;19;MCT  Msj Con Terceros;16257.0;BT;2013;CNE;1
>10;0;<24, 48];Abril;319.04;663.01;1009.17;25/04/2014;7;MCT  Msj Con Terceros;3115.92;BT;2010;CNE;1
<=10;0;>48;Marzo;72.09;0.0;0.0;6/03/2014;9;PDP  Promesa De Pago;29267.4;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;178.24;0.0;0.0;3/02/2014;14;TELF. NO CORRESPONDE;4847.26;BT;2013;CNE;1
<=10;0;>48;Febrero;269.7;0.0;813.75;26/02/2014;9;MCT  Msj Con Terceros;6247.87;BT;2013;CNE;1
>10;1;<24, 48];Abril;622.51;0.0;0.0;15/04/2014;17;TELF. NO CORRESPONDE;10596.0;BT;2011;CNE;1
>10;0;<24, 48];Marzo;108.52;41.9;7.47;17/03/2014;11;MCT  Msj Con Terceros;4415.79;BT;2012;CNE;1
>10;0;<24, 48];Febrero;341.86;0.0;474.05;3/02/2014;15;MCT  Msj Con Terceros;5550.66;BT;2012;CNE;1
<=10;0;<=24;Abril;272.32;0.0;0.0;8/04/2014;9;PDP  Promesa De Pago;1705.44;BT;2013;CEF;1
<=10;0;<=24;Marzo;166.3;0.0;0.0;7/03/2014;8;TAT sin contacto con Titular;2277.61;BT;2013;CNE;1
<=10;0;<24, 48];Abril;2409.56;0.0;0.0;2/04/2014;17;MCT  Msj Con Terceros;26970.0;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;242.28;0.0;0.0;6/03/2014;13;MCT  Msj Con Terceros;6116.14;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;380.98;0.0;0.0;10/03/2014;11;MCT  Msj Con Terceros;7262.92;BT;2012;CNE;1
<=10;0;<=24;Febrero;268.91;473.58;474.36;13/02/2014;8;PDP  Promesa De Pago;7689.07;BT;2013;CEF;1
<=10;0;<24, 48];Abril;360.06;0.0;1084.64;10/04/2014;10;TELF. NO CORRESPONDE;10237.9;BT;2014;CNE;1
<=10;0;>48;Marzo;271.54;11.19;0.0;4/03/2014;19;PAR  Promesa Parcial;26329.0;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;513.5;0.0;0.0;20/03/2014;8;MCT  Msj Con Terceros;9692.65;BT;2012;CNE;1
>10;0;>48;Febrero;431.37;0.0;1299.37;13/02/2014;10;MCF  Msj Con Familiar;5850.15;BT;2011;CNE;1
>10;0;<24, 48];Abril;782.38;782.38;2352.6;30/04/2014;14;PDP  Promesa De Pago;16717.6;BT;2012;CEF;1
<=10;0;>48;Febrero;854.52;0.0;0.0;20/02/2014;10;TELF. NO CORRESPONDE;24298.4;BT;2013;CNE;1
>10;0;<24, 48];Marzo;362.34;363.43;0.0;24/03/2014;18;MCT  Msj Con Terceros;7633.76;BT;2012;CNE;1
>10;0;<24, 48];Marzo;1335.81;1877.78;0.0;26/03/2014;20;TELF. NO CORRESPONDE;10923.6;BT;2011;CNE;0
<=10;0;<=24;Abril;362.26;0.0;727.57;3/04/2014;11;MCT  Msj Con Terceros;3482.04;BT;2013;CNE;1
>10;0;>48;Marzo;680.69;1364.97;0.0;26/03/2014;9;MCT  Msj Con Terceros;16046.8;BT;2013;CNE;1
<=10;0;<=24;Febrero;66.63;0.0;0.0;6/02/2014;12;MCT  Msj Con Terceros;4676.02;BT;2013;CNE;1
>10;0;<24, 48];Marzo;244.5;244.65;0.0;19/03/2014;13;TELF. NO CORRESPONDE;2951.19;BT;2012;CNE;1
<=10;0;>48;Abril;179.84;0.0;0.0;16/04/2014;9;MCF  Msj Con Familiar;2696.07;BT;2011;CNE;1
>10;0;<24, 48];Marzo;518.36;315.84;0.0;27/03/2014;19;PDP  Promesa De Pago;780.26;BT;2011;CEF;0
<=10;0;>48;Marzo;1176.8;1771.29;2369.45;11/03/2014;14;TELF. NO CORRESPONDE;6536.52;BT;2010;CNE;1
>10;0;<24, 48];Marzo;709.29;709.29;0.0;19/03/2014;12;MCT  Msj Con Terceros;4324.86;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;90.9;304.3;305.19;5/03/2014;9;MCT  Msj Con Terceros;6561.41;BT;2013;CNE;1
>10;0;<24, 48];Abril;262.13;262.06;262.41;2/04/2014;11;TELF. NO CORRESPONDE;4890.37;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;960.47;962.83;0.0;7/03/2014;11;MCF  Msj Con Familiar;19135.9;BT;2013;CNE;1
>10;0;<24, 48];Abril;1305.86;0.0;0.0;7/04/2014;8;PDP  Promesa De Pago;35115.5;BT;2012;CEF;1
>10;0;>48;Marzo;411.61;228.11;0.0;26/03/2014;11;TELF. NO CORRESPONDE;25413.3;BT;2012;CNE;1
<=10;0;>48;Febrero;592.48;2130.15;649.99;7/02/2014;11;MCF  Msj Con Familiar;79304.0;BT;2013;CNE;1
>10;0;<24, 48];Marzo;260.54;244.42;0.0;6/03/2014;11;PDP  Promesa De Pago;2319.03;BT;2011;CEF;0
<=10;0;<24, 48];Abril;434.03;663.66;0.0;24/04/2014;19;MCF  Msj Con Familiar;4515.92;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;566.45;0.0;0.0;7/02/2014;9;TAT  Tratamiento al Titu;14458.9;BT;2012;CEF;1
<=10;0;<24, 48];Abril;146.32;0.0;0.0;3/04/2014;14;TAT  Tratamiento al Titu;2144.77;BT;2012;CEF;1
